Song_ID,Song_Title,Artist,Genre,Mood,Situation,Energy_Level,Release_Year,Link_URL
133,Hips Don't Lie,Shakira ft. Wyclef Jean,Latin Pop,Energetic,Dancing,High,2006,https://music.youtube.com/search?q=Hips+Don't+Lie+Shakira+ft.+Wyclef+Jean
134,Rehab,Amy Winehouse,R&B/Soul,Sad,Relaxing,Medium,2006,https://music.youtube.com/search?q=Rehab+Amy+Winehouse
135,Umbrella,Rihanna ft. Jay-Z,R&B/Pop,Upbeat,Driving,High,2007,https://music.youtube.com/search?q=Umbrella+Rihanna+ft.+Jay-Z
136,Single Ladies (Put a Ring on It),Beyoncé,R&B/Pop,Energetic,Dancing,High,2008,https://music.youtube.com/search?q=Single+Ladies+(Put+a+Ring+on+It)+Beyoncé
137,Poker Face,Lady Gaga,Synth-pop,Energetic,Dancing,High,2008,https://music.youtube.com/search?q=Poker+Face+Lady+Gaga
138,Em của ngày hôm qua,Sơn Tùng M-TP,Pop,Happy,Dancing,High,2014,https://music.youtube.com/search?q=Em+của+ngày+hôm+qua+Sơn+Tùng+M-TP
139,Nơi này có anh,Sơn Tùng M-TP,Pop,Happy,Relaxing,Medium,2017,https://music.youtube.com/search?q=Nơi+này+có+anh+Sơn+Tùng+M-TP
140,Bông hồng thuỷ tinh,Bằng Kiều,Ballad,Sad,Relaxing,Low,1996,https://music.youtube.com/search?q=Bông+hồng+thuỷ+tinh+Bằng+Kiều
141,Cơn mưa ngang qua,Sơn Tùng M-TP,Pop,Sad,Driving,Medium,2012,https://music.youtube.com/search?q=Cơn+mưa+ngang+qua+Sơn+Tùng+M-TP
142,Vợ người ta,Phan Mạnh Quỳnh,Pop,Sad,Working,Medium,2015,https://music.youtube.com/search?q=Vợ+người+ta+Phan+Mạnh+Quỳnh
143,Anh không đòi quà,Only C,Pop,Happy,Dancing,High,2013,https://music.youtube.com/search?q=Anh+không+đòi+quà+Only+C
144,Nếu em là người yêu,Noo Phước Thịnh,Pop,Happy,Driving,Medium,2011,https://music.youtube.com/search?q=Nếu+em+là+người+yêu+Noo+Phước+Thịnh
145,Tìm lại bầu trời,Tuấn Hưng,Ballad,Sad,Relaxing,Low,2009,https://music.youtube.com/search?q=Tìm+lại+bầu+trời+Tuấn+Hưng
146,Hà Nội mùa vắng những cơn mưa,Hồng Nhung,Pop,Calm,Relaxing,Low,1996,https://music.youtube.com/search?q=Hà+Nội+mùa+vắng+những+cơn+mưa+Hồng+Nhung
147,Đôi mắt,Wanbi Tuấn Anh,Pop,Happy,Relaxing,Medium,2009,https://music.youtube.com/search?q=Đôi+mắt+Wanbi+Tuấn+Anh
148,Chắc ai đó sẽ về,Sơn Tùng M-TP,Pop,Sad,Relaxing,Medium,2014,https://music.youtube.com/search?q=Chắc+ai+đó+sẽ+về+Sơn+Tùng+M-TP
149,Tình thôi xót xa,Lam Trường,Pop,Sad,Driving,Low,1999,https://music.youtube.com/search?q=Tình+thôi+xót+xa+Lam+Trường
150,Yêu là tha thu,Only C,Pop,Happy,Dancing,High,2016,https://music.youtube.com/search?q=Yêu+là+tha+thu+Only+C
151,Nắng ấm xa dần,Sơn Tùng M-TP,Pop,Sad,Working,Medium,2013,https://music.youtube.com/search?q=Nắng+ấm+xa+dần+Sơn+Tùng+M-TP
152,Phía sau một cô gái,Soobin Hoàng Sơn,Pop,Sad,Relaxing,Low,2016,https://music.youtube.com/search?q=Phía+sau+một+cô+gái+Soobin+Hoàng+Sơn
153,Giấc mơ trưa,Thùy Chi,Pop,Calm,Sleeping,Low,2008,https://music.youtube.com/search?q=Giấc+mơ+trưa+Thùy+Chi
154,Tóc ngắn,Mỹ Linh,Pop,Happy,Exercising,High,1998,https://music.youtube.com/search?q=Tóc+ngắn+Mỹ+Linh
155,Đường một chiều,Huỳnh Tú,Pop,Sad,Driving,Medium,2013,https://music.youtube.com/search?q=Đường+một+chiều+Huỳnh+Tú
156,Mưa trên cuộc tình,Bằng Kiều,Ballad,Sad,Relaxing,Low,2006,https://music.youtube.com/search?q=Mưa+trên+cuộc+tình+Bằng+Kiều
157,Sau tất cả,Erik,Pop,Happy,Relaxing,Medium,2016,https://music.youtube.com/search?q=Sau+tất+cả+Erik
158,Tháng tư là lời nói dối của em,Hà Anh Tuấn,Ballad,Sad,Relaxing,Low,2017,https://music.youtube.com/search?q=Tháng+tư+là+lời+nói+dối+của+em+Hà+Anh+Tuấn
159,Mong manh tình về,Đan Trường,Pop,Sad,Driving,Medium,2001,https://music.youtube.com/search?q=Mong+manh+tình+về+Đan+Trường
160,Gửi cho anh,Khởi My,Pop,Happy,Exercising,High,2012,https://music.youtube.com/search?q=Gửi+cho+anh+Khởi+My
161,Lặng thầm,Bùi Anh Tuấn,Ballad,Sad,Relaxing,Low,2012,https://music.youtube.com/search?q=Lặng+thầm+Bùi+Anh+Tuấn
162,Anh sẽ tốt mà,Phạm Hồng Phước,Pop,Sad,Relaxing,Low,2013,https://music.youtube.com/search?q=Anh+sẽ+tốt+mà+Phạm+Hồng+Phước
163,Nắm lấy tay anh,Tuấn Hưng,Ballad,Happy,Driving,Medium,2014,https://music.youtube.com/search?q=Nắm+lấy+tay+anh+Tuấn+Hưng
164,Chuyện như chưa bắt đầu,Mỹ Tâm,Pop,Sad,Working,Medium,2012,https://music.youtube.com/search?q=Chuyện+như+chưa+bắt+đầu+Mỹ+Tâm
165,Vết mưa,Vũ Cát Tường,Pop,Sad,Relaxing,Low,2014,https://music.youtube.com/search?q=Vết+mưa+Vũ+Cát+Tường
166,Cả một trời thương nhớ,Hồ Ngọc Hà,Pop,Sad,Relaxing,Low,2017,https://music.youtube.com/search?q=Cả+một+trời+thương+nhớ+Hồ+Ngọc+Hà
167,Em gái mưa,Hương Tràm,Pop,Sad,Driving,Medium,2017,https://music.youtube.com/search?q=Em+gái+mưa+Hương+Tràm
168,Yêu mình anh,Thu Minh,Pop,Happy,Exercising,High,2008,https://music.youtube.com/search?q=Yêu+mình+anh+Thu+Minh
169,Xa em,Noo Phước Thịnh,Pop,Sad,Relaxing,Low,2010,https://music.youtube.com/search?q=Xa+em+Noo+Phước+Thịnh
170,Người lạ ơi,Karik & Orange,Pop,Sad,Relaxing,Medium,2018,https://music.youtube.com/search?q=Người+lạ+ơi+Karik+Orange
171,Có em chờ,Min,Pop,Happy,Relaxing,Medium,2016,https://music.youtube.com/search?q=Có+em+chờ+Min
172,Có chàng trai viết lên cây,Phan Mạnh Quỳnh,Pop,Happy,Relaxing,Medium,2018,https://music.youtube.com/search?q=Có+chàng+trai+viết+lên+cây+Phan+Mạnh+Quỳnh
173,Hai cô tiên,Ngô Kiến Huy,Pop,Happy,Exercising,High,2014,https://music.youtube.com/search?q=Hai+cô+tiên+Ngô+Kiến+Huy
174,Hát cho người nghe,Đinh Mạnh Ninh,Pop,Calm,Relaxing,Low,2011,https://music.youtube.com/search?q=Hát+cho+người+nghe+Đinh+Mạnh+Ninh
175,Đếm ngày xa em,Only C,Pop,Sad,Working,Medium,2015,https://music.youtube.com/search?q=Đếm+ngày+xa+em+Only+C
176,Thật bất ngờ,Trúc Nhân,Pop,Happy,Dancing,High,2015,https://music.youtube.com/search?q=Thật+bất+ngờ+Trúc+Nhân
177,Yêu một người có lẽ,Miu Lê,Pop,Sad,Relaxing,Medium,2015,https://music.youtube.com/search?q=Yêu+một+người+có+lẽ+Miu+Lê
178,Ước gì,Mỹ Tâm,Pop,Happy,Relaxing,Medium,2002,https://music.youtube.com/search?q=Ước+gì+Mỹ+Tâm
179,Dòng thời gian,Hoài An,Pop,Calm,Relaxing,Low,2000,https://music.youtube.com/search?q=Dòng+thời+gian+Hoài+An
180,Tình đơn phương,Đan Trường,Pop,Sad,Driving,Medium,1999,https://music.youtube.com/search?q=Tình+đơn+phương+Đan+Trường
181,Cô bé mùa đông,Bằng Kiều,Ballad,Sad,Relaxing,Low,2001,https://music.youtube.com/search?q=Cô+bé+mùa+đông+Bằng+Kiều
182,Tan,Thanh Thảo,Pop,Sad,Dancing,High,2003,https://music.youtube.com/search?q=Tan+Thanh+Thảo
183,Ánh nắng của anh,Đức Phúc,Pop,Happy,Relaxing,Medium,2017,https://music.youtube.com/search?q=Ánh+nắng+của+anh+Đức+Phúc
184,Điều anh biết,Chi Dân,Pop,Sad,Relaxing,Low,2015,https://music.youtube.com/search?q=Điều+anh+biết+Chi+Dân
185,Tình yêu màu nắng,Đoan Trang,Pop,Happy,Exercising,High,2012,https://music.youtube.com/search?q=Tình+yêu+màu+nắng+Đoan+Trang
186,Cây đàn sinh viên,Mỹ Linh,Pop,Calm,Working,Medium,2001,https://music.youtube.com/search?q=Cây+đàn+sinh+viên+Mỹ+Linh
187,Thà rằng như thế,Ưng Hoàng Phúc,Pop,Sad,Driving,Medium,2002,https://music.youtube.com/search?q=Thà+rằng+như+thế+Ưng+Hoàng+Phúc
188,Kiếp ve sầu,Đan Trường,Pop,Sad,Relaxing,Low,2000,https://music.youtube.com/search?q=Kiếp+ve+sầu+Đan+Trường
189,Ngày xưa em đến,Mỹ Tâm,Pop,Happy,Relaxing,Medium,2003,https://music.youtube.com/search?q=Ngày+xưa+em+đến+Mỹ+Tâm
190,Phút cuối,Mỹ Tâm,Pop,Sad,Working,Medium,2007,https://music.youtube.com/search?q=Phút+cuối+Mỹ+Tâm
191,Một thời đã xa,Phương Thanh,Pop,Sad,Relaxing,Low,1999,https://music.youtube.com/search?q=Một+thời+đã+xa+Phương+Thanh
192,Dĩ vãng nhạt nhòa,Đan Trường,Pop,Sad,Driving,Medium,2003,https://music.youtube.com/search?q=Dĩ+vãng+nhạt+nhòa+Đan+Trường
193,Nỗi đau ngọt ngào,Mỹ Tâm,Pop,Sad,Relaxing,Low,2004,https://music.youtube.com/search?q=Nỗi+đau+ngọt+ngào+Mỹ+Tâm
194,Mong ước kỷ niệm xưa,Tam ca 3A,Pop,Calm,Relaxing,Low,1998,https://music.youtube.com/search?q=Mong+ước+kỷ+niệm+xưa+Tam+ca+3A
195,Chỉ còn lại tình yêu,Bằng Kiều,Ballad,Sad,Relaxing,Low,2005,https://music.youtube.com/search?q=Chỉ+còn+lại+tình+yêu+Bằng+Kiều
196,Búp bê không tình yêu,Cao Thái Sơn,Pop,Sad,Dancing,High,2009,https://music.youtube.com/search?q=Búp+bê+không+tình+yêu+Cao+Thái+Sơn
197,Yêu em dài lâu,Ưng Hoàng Phúc,Pop,Sad,Relaxing,Medium,2005,https://music.youtube.com/search?q=Yêu+em+dài+lâu+Ưng+Hoàng+Phúc
198,Cánh hồng phai,Trường Vũ,Bolero,Sad,Driving,Low,1996,https://music.youtube.com/search?q=Cánh+hồng+phai+Trường+Vũ
199,Đêm lao xao,Phương Thanh,Pop,Sad,Relaxing,Low,2003,https://music.youtube.com/search?q=Đêm+lao+xao+Phương+Thanh
200,Người đi ngoài phố,Đan Nguyên,Bolero,Sad,Relaxing,Low,2000,https://music.youtube.com/search?q=Người+đi+ngoài+phố+Đan+Nguyên
201,Ngỡ như ngày đó,Hà Anh Tuấn,Ballad,Sad,Relaxing,Low,2010,https://music.youtube.com/search?q=Ngỡ+như+ngày+đó+Hà+Anh+Tuấn
202,Mãi mãi,Lam Trường,Pop,Happy,Relaxing,Medium,2003,https://music.youtube.com/search?q=Mãi+mãi+Lam+Trường
203,Khi người mình yêu khóc,Phan Mạnh Quỳnh,Pop,Sad,Relaxing,Low,2016,https://music.youtube.com/search?q=Khi+người+mình+yêu+khóc+Phan+Mạnh+Quỳnh
204,Chờ người nơi ấy,Uyên Linh,Pop,Sad,Relaxing,Low,2011,https://music.youtube.com/search?q=Chờ+người+nơi+ấy+Uyên+Linh
205,Đừng như thói quen,Jaykii & Sara Lưu,Pop,Sad,Relaxing,Medium,2018,https://music.youtube.com/search?q=Đừng+như+thói+quen+Jaykii+Sara+Lưu
206,Buông đôi tay nhau ra,Sơn Tùng M-TP,Pop,Sad,Relaxing,Medium,2015,https://music.youtube.com/search?q=Buông+đôi+tay+nhau+ra+Sơn+Tùng+M-TP
207,Ghen,Erik & Min,Pop,Happy,Dancing,High,2017,https://music.youtube.com/search?q=Ghen+Erik+Min
208,Anh khác hay em khác,Khắc Việt,Pop,Sad,Relaxing,Low,2012,https://music.youtube.com/search?q=Anh+khác+hay+em+khác+Khắc+Việt
209,Nơi tình yêu bắt đầu,Bùi Anh Tuấn,Ballad,Happy,Relaxing,Medium,2012,https://music.youtube.com/search?q=Nơi+tình+yêu+bắt+đầu+Bùi+Anh+Tuấn
210,Em không là duy nhất,Tóc Tiên,Pop,Happy,Dancing,High,2015,https://music.youtube.com/search?q=Em+không+là+duy+nhất+Tóc+Tiên
211,Thức giấc,Bùi Anh Tuấn,Ballad,Sad,Relaxing,Low,2013,https://music.youtube.com/search?q=Thức+giấc+Bùi+Anh+Tuấn
212,Có lẽ em,Bích Phương,Pop,Sad,Relaxing,Low,2016,https://music.youtube.com/search?q=Có+lẽ+em+Bích+Phương
213,Lạc nhau có phải muôn đời,Erik,Pop,Sad,Relaxing,Medium,2016,https://music.youtube.com/search?q=Lạc+nhau+có+phải+muôn+đời+Erik
214,Một mình,Lam Trường,Pop,Sad,Working,Medium,1998,https://music.youtube.com/search?q=Một+mình+Lam+Trường
215,Tình yêu online,Mỹ Tâm,Pop,Happy,Dancing,High,2010,https://music.youtube.com/search?q=Tình+yêu+online+Mỹ+Tâm
216,Đau đầu,Miu Lê,Pop,Sad,Relaxing,Medium,2012,https://music.youtube.com/search?q=Đau+đầu+Miu+Lê
217,Chưa bao giờ,Trung Quân Idol,Pop,Sad,Relaxing,Low,2014,https://music.youtube.com/search?q=Chưa+bao+giờ+Trung+Quân+Idol
218,Anh vẫn yêu em,Duy Mạnh,Pop,Sad,Driving,Medium,2004,https://music.youtube.com/search?q=Anh+vẫn+yêu+em+Duy+Mạnh
219,Đừng bắt em phải quên,Miu Lê,Pop,Sad,Driving,Medium,2014,https://music.youtube.com/search?q=Đừng+bắt+em+phải+quên+Miu+Lê
220,Nếu có yêu tôi,Phạm Quỳnh Anh,Pop,Sad,Relaxing,Low,2006,https://music.youtube.com/search?q=Nếu+có+yêu+tôi+Phạm+Quỳnh+Anh
221,Nơi anh không thuộc về,365,Pop,Sad,Relaxing,Medium,2011,https://music.youtube.com/search?q=Nơi+anh+không+thuộc+về+365
222,Đôi bờ,Bằng Kiều,Ballad,Sad,Relaxing,Low,2002,https://music.youtube.com/search?q=Đôi+bờ+Bằng+Kiều
223,Không cảm xúc,Hồ Quang Hiếu,Pop,Sad,Working,Medium,2012,https://music.youtube.com/search?q=Không+cảm+xúc+Hồ+Quang+Hiếu
224,Lỡ hẹn với dòng sông,Hà Anh Tuấn,Pop,Sad,Relaxing,Low,2008,https://music.youtube.com/search?q=Lỡ+hẹn+với+dòng+sông+Hà+Anh+Tuấn
225,Anh nhớ em,Tuấn Hưng,Pop,Sad,Relaxing,Low,2007,https://music.youtube.com/search?q=Anh+nhớ+em+Tuấn+Hưng
226,Cơn mơ,Thu Minh,Pop,Sad,Working,Medium,2002,https://music.youtube.com/search?q=Cơn+mơ+Thu+Minh
227,Xa rồi mùa đông,Bằng Kiều,Ballad,Sad,Driving,Medium,1998,https://music.youtube.com/search?q=Xa+rồi+mùa+đông+Bằng+Kiều
228,Bên trên tầng lầu,Tăng Duy Tân,Pop,Happy,Relaxing,Medium,2022,https://music.youtube.com/search?q=Bên+trên+tầng+lầu+Tăng+Duy+Tân
229,Waiting for you,MONO,Pop,Happy,Dancing,High,2022,https://music.youtube.com/search?q=Waiting+for+you+MONO
230,Hai mươi hai,Hứa Kim Tuyền & Amee,Pop,Happy,Relaxing,Medium,2020,https://music.youtube.com/search?q=Hai+mươi+hai+Hứa+Kim+Tuyền+Amee
231,Gieo quẻ,Hoàng Thùy Linh,Pop,Happy,Dancing,High,2022,https://music.youtube.com/search?q=Gieo+quẻ+Hoàng+Thùy+Linh
232,See tình,Hoàng Thùy Linh,Pop,Happy,Dancing,High,2022,https://music.youtube.com/search?q=See+tình+Hoàng+Thùy+Linh
233,Có không giữ mất đừng tìm,Trúc Nhân,Pop,Happy,Dancing,High,2019,https://music.youtube.com/search?q=Có+không+giữ+mất+đừng+tìm+Trúc+Nhân
234,Sài Gòn đau lòng quá,Hứa Kim Tuyền & Hoàng Duyên,Pop,Sad,Relaxing,Medium,2021,https://music.youtube.com/search?q=Sài+Gòn+đau+lòng+quá+Hứa+Kim+Tuyền+Hoàng+Duyên
235,Rồi ta sẽ ngắm pháo hoa cùng nhau,O.lew,Pop,Happy,Relaxing,Medium,2022,https://music.youtube.com/search?q=Rồi+ta+sẽ+ngắm+pháo+hoa+cùng+nhau+O.lew
236,Hoa nở không màu,Hoài Lâm,Pop,Sad,Relaxing,Low,2020,https://music.youtube.com/search?q=Hoa+nở+không+màu+Hoài+Lâm
237,Ai chung tình được mãi,Đinh Tùng Huy,Pop,Sad,Driving,Medium,2022,https://music.youtube.com/search?q=Ai+chung+tình+được+mãi+Đinh+Tùng+Huy
238,Anh đếch cần gì nhiều ngoài em,Đen Vâu ft. Vũ,Hip-hop,Happy,Relaxing,Medium,2019,https://music.youtube.com/search?q=Anh+đếch+cần+gì+nhiều+ngoài+em+Đen+Vâu+Vũ
239,Bigcityboi,Binz,Hip-hop,Happy,Dancing,High,2020,https://music.youtube.com/search?q=Bigcityboi+Binz
240,Đi về nhà,Đen ft. Justatee,Hip-hop,Happy,Driving,Medium,2021,https://music.youtube.com/search?q=Đi+về+nhà+Đen+Justatee
241,Hai triệu năm,Đen,Hip-hop,Sad,Relaxing,Low,2018,https://music.youtube.com/search?q=Hai+triệu+năm+Đen
242,Trốn tìm,Đen ft. MTV,Hip-hop,Sad,Working,Medium,2021,https://music.youtube.com/search?q=Trốn+tìm+Đen+MTV
243,Có hẹn với thanh xuân,Monstar,Pop,Happy,Relaxing,Medium,2019,https://music.youtube.com/search?q=Có+hẹn+với+thanh+xuân+Monstar
244,Hơn cả yêu,Đức Phúc,Pop,Happy,Relaxing,Medium,2020,https://music.youtube.com/search?q=Hơn+cả+yêu+Đức+Phúc
245,Yêu thì yêu không yêu thì yêu,Amee & Bray,Pop,Happy,Dancing,High,2020,https://music.youtube.com/search?q=Yêu+thì+yêu+không+yêu+thì+yêu+Amee+Bray
246,Nàng thơ,Hoàng Dũng,Pop,Happy,Relaxing,Medium,2019,https://music.youtube.com/search?q=Nàng+thơ+Hoàng+Dũng
247,Mặt trời của em,Phương Ly ft. Justatee,Pop,Happy,Relaxing,Medium,2017,https://music.youtube.com/search?q=Mặt+trời+của+em+Phương+Ly+Justatee
248,Hongkong1,Nguyễn Trọng Tài,Pop,Sad,Relaxing,Low,2019,https://music.youtube.com/search?q=Hongkong1+Nguyễn+Trọng+Tài
249,Kém duyên,Rum & NIT,Pop,Happy,Dancing,High,2018,https://music.youtube.com/search?q=Kém+duyên+Rum+NIT
250,Simple love,Obito,Pop,Happy,Relaxing,Medium,2020,https://music.youtube.com/search?q=Simple+love+Obito
251,Tình yêu ngủ quên,Hoàng Yến Chibi,Pop,Sad,Relaxing,Medium,2017,https://music.youtube.com/search?q=Tình+yêu+ngủ+quên+Hoàng+Yến+Chibi
252,Phải chăng em đã yêu,Juky San,Pop,Sad,Relaxing,Low,2020,https://music.youtube.com/search?q=Phải+chăng+em+đã+yêu+Juky+San
253,Tháng năm,Soobin Hoàng Sơn,Pop,Sad,Relaxing,Low,2020,https://music.youtube.com/search?q=Tháng+năm+Soobin+Hoàng+Sơn
254,Đã lỡ yêu em nhiều,Justatee,Pop,Sad,Relaxing,Medium,2013,https://music.youtube.com/search?q=Đã+lỡ+yêu+em+nhiều+Justatee
255,Tình đầu,Bích Phương,Pop,Happy,Relaxing,Medium,2018,https://music.youtube.com/search?q=Tình+đầu+Bích+Phương
256,Bao giờ lấy chồng,Bích Phương,Pop,Happy,Dancing,High,2017,https://music.youtube.com/search?q=Bao+giờ+lấy+chồng+Bích+Phương
257,Đi đu đưa đi,Bích Phương,Pop,Happy,Dancing,High,2018,https://music.youtube.com/search?q=Đi+đu+đưa+đi+Bích+Phương
258,Em là bà nội của anh,Ưng Hoàng Phúc,Pop,Happy,Relaxing,Medium,2013,https://music.youtube.com/search?q=Em+là+bà+nội+của+anh+Ưng+Hoàng+Phúc
259,Cây và gió,Ưng Hoàng Phúc,Pop,Sad,Relaxing,Medium,2004,https://music.youtube.com/search?q=Cây+và+gió+Ưng+Hoàng+Phúc
260,Người dưng ngược lối,Hương Giang,Pop,Sad,Relaxing,Low,2019,https://music.youtube.com/search?q=Người+dưng+ngược+lối+Hương+Giang
261,Lạc trôi,Sơn Tùng M-TP,Pop,Sad,Relaxing,Medium,2016,https://music.youtube.com/search?q=Lạc+trôi+Sơn+Tùng+M-TP
262,Muộn rồi mà sao còn,Sơn Tùng M-TP,Pop,Sad,Relaxing,Medium,2021,https://music.youtube.com/search?q=Muộn+rồi+mà+sao+còn+Sơn+Tùng+M-TP
263,Có chắc yêu là đây,Sơn Tùng M-TP,Pop,Happy,Dancing,High,2020,https://music.youtube.com/search?q=Có+chắc+yêu+là+đây+Sơn+Tùng+M-TP
264,Chúng ta của hiện tại,Sơn Tùng M-TP,Pop,Sad,Relaxing,Medium,2020,https://music.youtube.com/search?q=Chúng+ta+của+hiện+tại+Sơn+Tùng+M-TP
265,Hãy trao cho anh,Sơn Tùng M-TP ft. Snoop Dogg,Pop,Happy,Dancing,High,2019,https://music.youtube.com/search?q=Hãy+trao+cho+anh+Sơn+Tùng+M-TP+Snoop+Dogg
266,Chạy ngay đi,Sơn Tùng M-TP,Pop,Sad,Relaxing,Medium,2018,https://music.youtube.com/search?q=Chạy+ngay+đi+Sơn+Tùng+M-TP
267,Em đã thấy anh cùng người ấy,Hương Giang,Pop,Sad,Relaxing,Medium,2019,https://music.youtube.com/search?q=Em+đã+thấy+anh+cùng+người+ấy+Hương+Giang
268,Anh ơi ở lại,Chi Pu,Pop,Sad,Relaxing,Medium,2018,https://music.youtube.com/search?q=Anh+ơi+ở+lại+Chi+Pu
269,Từ chối nhẹ nhàng thôi,Bích Phương,Pop,Sad,Relaxing,Medium,2019,https://music.youtube.com/search?q=Từ+chối+nhẹ+nhàng+thôi+Bích+Phương
270,Rồi người thương cũng hóa người dưng,Hà Nhi,Pop,Sad,Relaxing,Medium,2021,https://music.youtube.com/search?q=Rồi+người+thương+cũng+hóa+người+dưng+Hà+Nhi
271,Liệu giờ,24K. Right ft. Zick,Pop,Sad,Relaxing,Medium,2020,https://music.youtube.com/search?q=Liệu+giờ+24K+Right+Zick
272,Phải lòng,Hoàng Dũng,Pop,Happy,Relaxing,Medium,2019,https://music.youtube.com/search?q=Phải+lòng+Hoàng+Dũng
273,Cung đàn vỡ đôi,Chi Pu,Pop,Sad,Relaxing,Medium,2020,https://music.youtube.com/search?q=Cung+đàn+vỡ+đôi+Chi+Pu
274,Sai,Mỹ Tâm,Pop,Sad,Relaxing,Low,2008,https://music.youtube.com/search?q=Sai+Mỹ+Tâm
275,Tình yêu diệu kỳ,Noo Phước Thịnh,Pop,Happy,Relaxing,Medium,2014,https://music.youtube.com/search?q=Tình+yêu+diệu+kỳ+Noo+Phước+Thịnh
276,Anh có tài mà,Vũ,Pop,Sad,Driving,Medium,2019,https://music.youtube.com/search?q=Anh+có+tài+mà+Vũ
277,Có ai thương em như anh,Trúc Nhân,Pop,Sad,Relaxing,Medium,2014,https://music.youtube.com/search?q=Có+ai+thương+em+như+anh+Trúc+Nhân
